City,Price,Day,Room Type,Shared Room,Private Room,Person Capacity,Superhost,Multiple Rooms,Business,Cleanliness Rating,Guest Satisfaction,Bedrooms,City Center (km),Metro Distance (km),Attraction Index,Normalised Attraction Index,Restraunt Index,Normalised Restraunt Index
Paris,336.23823282691774,Weekday,Entire home/apt,False,False,3.0,False,0,0,9.0,96.0,1,2.976491282569248,0.3650249215453363,222.7847610944545,10.845087096021624,530.8830549953619,31.19444245790569
Paris,417.0938577686644,Weekday,Entire home/apt,False,False,4.0,False,0,0,8.0,93.0,2,2.3580067743723565,0.0611312606276158,245.68878321578245,11.960047174685595,694.2340256964642,40.7928698479513
Paris,266.5672476465654,Weekday,Private room,False,True,2.0,False,1,0,10.0,95.0,1,2.460822220718907,0.3469667571540739,242.6689099219553,11.81304076037964,612.646753046281,35.998839490350534
Paris,188.9738093018921,Weekday,Entire home/apt,False,False,4.0,False,0,0,10.0,97.0,1,4.565765311192239,0.3133222506542047,187.807536916178,9.142407609655605,428.1951754566144,25.160550211290666
Paris,198.52735576474976,Weekday,Entire home/apt,False,False,2.0,False,0,0,10.0,96.0,0,3.1474773321098795,0.1565041554572472,201.8784452596916,9.827374686200145,517.4912875669725,30.40754840558338
Paris,265.1691676763911,Weekday,Entire home/apt,False,False,2.0,False,0,1,9.0,92.0,1,4.109283691073251,0.409649589990837,197.2424678353734,9.601696867416996,475.45999189970127,27.93780893700048
Paris,265.86820766147827,Weekday,Entire home/apt,False,False,3.0,False,1,0,9.0,88.0,1,1.7968397982903836,0.1837858337865354,296.6423998295356,14.440452061082478,785.0661066159493,46.130120858156296
Paris,440.3951906049026,Weekday,Entire home/apt,False,False,2.0,False,1,0,10.0,100.0,1,2.416005330417549,0.4096206944916949,245.085478410332,11.930678500058049,624.7375599236527,36.709289703174
Paris,364.8988722154907,Weekday,Entire home/apt,False,False,4.0,True,0,0,10.0,100.0,1,1.9011610140184767,0.2470325807139007,288.54998779363194,14.046516170157428,759.8852681202249,44.65050644947348
Paris,280.5480473483084,Weekday,Entire home/apt,False,False,2.0,False,0,0,9.0,93.0,1,2.13132142697642,0.2968887603825486,274.576046485554,13.366269416221924,701.5170199222862,41.22081521588294
Paris,402.181004753472,Weekday,Private room,False,True,2.0,False,0,0,9.0,100.0,1,4.63035639774167,0.0880416267846083,183.35924877522007,8.925866441938863,422.0823298016582,24.8013622314836
Paris,475.34718985926,Weekday,Entire home/apt,False,False,4.0,False,0,0,10.0,95.0,1,2.022607864285208,0.1596534587098463,280.2233824582017,13.64117982832993,777.2717048228603,45.67212541840652
Paris,886.6157144188647,Weekday,Entire home/apt,False,False,6.0,False,0,1,8.0,87.0,2,4.178726488397811,0.2625566275502911,224.94767379966376,10.950376957652423,491.7132771179647,28.892844449477845
Paris,863.5473949109889,Weekday,Entire home/apt,False,False,6.0,False,0,1,9.0,85.0,2,4.331430848657572,0.3394263605220275,218.46497985553148,10.634801600991656,468.514348975719,27.529686175336483
Paris,194.79914251095164,Weekday,Private room,False,True,2.0,True,0,0,10.0,94.0,1,3.305774186328088,0.3803223300813608,272.1335614321794,13.247370066892785,585.6780560930764,34.414171346669086
Paris,649.1751328175972,Weekday,Entire home/apt,False,False,2.0,False,0,1,10.0,100.0,1,4.362397003085727,0.3434617159880143,216.81821377348325,10.554637583045135,463.5990170416834,27.240863547198312
Paris,497.2504427253239,Weekday,Entire home/apt,False,False,4.0,False,0,1,9.0,88.0,2,3.262472473351044,0.3334113392585997,230.1218431452895,11.202253777804792,552.4633702006266,32.46249178545482
Paris,243.2659148103272,Weekday,Entire home/apt,False,False,2.0,False,0,0,9.0,93.0,1,5.116663142487074,0.4678304064525603,240.62817441936747,11.71369844380115,500.2461034954842,29.394229375842013
Paris,141.90511697269085,Weekday,Private room,False,True,2.0,False,0,0,9.0,92.0,1,3.3973945751306056,0.2287985498091496,277.5947344392265,13.513218128568589,605.9838612593181,35.607331054554855
Paris,649.1751328175972,Weekday,Entire home/apt,False,False,3.0,False,0,1,10.0,100.0,1,4.312423554179965,0.4136513941399015,221.01729408119272,10.75904739741745,475.23997152957446,27.92488064194396
Paris,591.154814055364,Weekday,Entire home/apt,False,False,5.0,False,0,0,7.0,80.0,3,5.13641707775828,0.4182638589393234,368.5629498339231,17.941520199493745,562.4824162391692,33.05120629082768
Paris,805.5270761487558,Weekday,Entire home/apt,False,False,6.0,False,0,1,10.0,92.0,2,4.247919401887898,0.3607621413932496,223.38810066780024,10.874457463138596,483.9020796418732,28.43386210317297
Paris,230.9162084071209,Weekday,Private room,False,True,2.0,True,0,0,10.0,98.0,1,4.160777400355336,0.2698256735638016,215.86255031792845,10.508116208068405,465.8936686143997,27.37569621095072
Paris,446.2205238139622,Weekday,Entire home/apt,False,False,4.0,False,1,0,9.0,94.0,1,5.045026543739247,0.1249058579837858,295.9387640779192,14.406199309805118,547.5940993031909,32.17637568249625
Paris,248.8582346910244,Weekday,Entire home/apt,False,False,2.0,True,1,0,10.0,97.0,0,3.7475363652250655,0.4013413219360155,263.2041540588069,12.812689524990615,585.0469904615474,34.37709022240893
Paris,206.4498089290708,Weekday,Private room,False,True,2.0,False,1,0,2.0,20.0,1,3.233995171329417,0.2753993542835937,316.95919663057816,15.4294668829987,718.6122206666013,42.225321294777366
Paris,1275.0489327989562,Weekday,Entire home/apt,False,False,6.0,True,1,0,9.0,94.0,3,6.209388636033898,0.3991998122526939,218.5879771199897,10.640789066377836,408.5103445818843,24.003878665198965
Paris,230.21716842203367,Weekday,Entire home/apt,False,False,2.0,False,0,0,10.0,90.0,1,5.944247012100369,0.1239773374045565,241.9036497875452,11.775788154914078,442.0506307039765,25.97469034512052
Paris,363.7338055736788,Weekday,Private room,False,True,2.0,False,0,1,10.0,93.0,1,5.167392003350412,0.4136217970105184,237.4191911426315,11.557486219253512,496.1558395269191,29.153887359263305
Paris,471.61897660546185,Weekday,Private room,False,True,4.0,True,1,0,10.0,94.0,1,4.382771837845169,0.4012596092188936,265.715469196302,12.934939499620365,548.4559610889592,32.227018281897074
Paris,278.2179140646845,Weekday,Entire home/apt,False,False,4.0,False,1,0,10.0,94.0,1,4.902005643908095,0.1351792123203578,304.24018359142,14.810309614308215,601.7344051773252,35.357634983113506
Paris,271.46052754217544,Weekday,Private room,False,True,2.0,True,1,0,10.0,95.0,1,4.2728667930959885,0.3713561694980282,271.945640598097,13.238222144015255,563.9095956274019,33.13506669074894
Paris,283.8102339453817,Weekday,Private room,False,True,3.0,True,0,0,10.0,97.0,1,3.5814217163850253,0.6734122288161585,235.6899135820732,11.473305570337857,505.12243013260064,29.680760070796687
Paris,166.37151645074098,Weekday,Private room,False,True,2.0,False,0,0,9.0,89.0,1,3.828018208831215,0.2761896069255678,200.3126481936716,9.75115221266892,461.222416037248,27.10121557278913
Paris,250.25631466119864,Weekday,Entire home/apt,False,False,2.0,False,0,0,9.0,90.0,1,5.534095819954417,0.2675833110548636,255.50750503215565,12.438019243991668,477.45040426713337,28.054764645944523
Paris,190.6049026004288,Weekday,Private room,False,True,2.0,False,1,0,9.0,94.0,0,2.8242044434856983,0.0953648957961281,380.0301200750809,18.49973818262383,680.9442779314476,40.01197042380315
Paris,475.34718985926,Weekday,Entire home/apt,False,False,2.0,True,1,0,10.0,100.0,1,4.441590689961441,0.4068853033640113,295.21873055459776,14.371148320526885,584.2434117332464,34.32987230847381
Paris,521.4838288750117,Weekday,Entire home/apt,False,False,2.0,False,0,0,10.0,93.0,1,5.54416994863405,0.3343615362943252,221.57130633397807,10.786016527191874,447.5750252606563,26.299301210906435
Paris,312.9368999906795,Weekday,Entire home/apt,False,False,3.0,False,0,0,9.0,94.0,1,3.9070998672255466,0.1884702924482659,312.6983831743532,15.2220519197595,626.6967680086941,36.82441186293557
Paris,194.3331158542269,Weekday,Entire home/apt,False,False,3.0,False,0,0,9.0,92.0,1,3.976963330568145,0.1037163517306939,257.06934418807754,12.514049047793051,563.4491608096956,33.10801175408934
Paris,158.2160499580576,Weekday,Private room,False,True,2.0,False,0,0,9.0,92.0,1,3.1936292566816182,0.1998858423026261,229.68656675517505,11.181064669813551,555.810933982256,32.659193082995984
Paris,318.52921987137665,Weekday,Entire home/apt,False,False,4.0,False,0,0,10.0,97.0,1,5.002511938930225,0.3962592600772743,248.4727435533739,12.09556942578,508.4976667948996,29.8790874139906
Paris,216.7023953770156,Weekday,Private room,False,True,2.0,False,1,0,9.0,90.0,1,3.513040792708682,0.4695132038871512,218.22131719704024,10.622940184885795,505.2293514914665,29.687042720328023
Paris,366.0639388573027,Weekday,Entire home/apt,False,False,2.0,False,1,0,10.0,95.0,1,2.585726368400824,0.363124625919504,281.0679038878453,13.682290846937969,640.8839776346122,37.65804573041287
Paris,388.200205051729,Weekday,Entire home/apt,False,False,4.0,False,0,0,9.0,87.0,1,4.581599075850322,0.1794460401756905,337.56488800857426,16.432544995569266,603.8394992847735,35.48132933799143
Paris,301.5192469009227,Weekday,Private room,False,True,2.0,True,1,0,10.0,96.0,1,4.389590136122714,0.3267573421700406,268.8153484038612,13.085840574846388,557.2229711934841,32.742163735608855
Paris,579.5041476372448,Weekday,Entire home/apt,False,False,4.0,False,0,0,8.0,92.0,1,3.0128600405727832,0.2184421552048475,255.1941440275193,12.422764935882428,597.2207028132977,35.092411922513094
Paris,224.8578618696989,Weekday,Entire home/apt,False,False,2.0,False,0,1,9.0,90.0,0,5.112164756185737,0.3317057603298686,248.57679051124364,12.100634396627331,499.5698422331744,29.354492577247417
Paris,272.1595675272626,Weekday,Entire home/apt,False,False,2.0,False,0,0,8.0,93.0,1,4.507990824385126,0.1558092129087874,373.4211435828108,18.17801543407443,643.0642764986453,37.78615908196015
Paris,398.68580482803617,Weekday,Entire home/apt,False,False,4.0,False,0,1,9.0,91.0,1,4.450857454343564,0.1845891704380307,276.4351310480823,13.45676902625109,745.3665979032709,43.79739611116736
Paris,381.2098052008575,Weekday,Entire home/apt,False,False,3.0,False,0,1,9.0,88.0,1,4.772478893694634,0.2114595179368361,336.51373043745537,16.3813749992265,594.5780644420868,34.93713171563492
Paris,367.2290054991146,Weekday,Entire home/apt,False,False,4.0,False,0,0,10.0,96.0,1,4.021143491542795,0.3590879635284034,247.85676336580724,12.065583717822388,571.3121015964446,33.57003451336597
Paris,211.1100754963184,Weekday,Entire home/apt,False,False,2.0,False,0,0,9.0,92.0,1,5.299884522609986,0.1825986861850647,225.04559733676456,10.955143842440195,489.4729537905757,28.761204088261287
Paris,171.03178301798863,Weekday,Private room,False,True,2.0,False,0,0,9.0,95.0,1,3.5013467066151915,0.0308050036210732,291.56734551261104,14.19340012712748,666.3308053494294,39.15328954242913
Paris,283.8102339453817,Weekday,Entire home/apt,False,False,3.0,False,0,0,9.0,96.0,1,2.252645695858184,0.3125647836859253,321.10882734631423,15.63146950789729,719.0666968311723,42.25202610373821
Paris,243.2659148103272,Weekday,Entire home/apt,False,False,2.0,False,0,0,9.0,94.0,1,3.341600952609053,0.2190347535600534,301.3356894751792,14.668919819486662,692.1552360155436,40.67072112899449
Paris,225.09087519806133,Weekday,Entire home/apt,False,False,4.0,False,0,0,9.0,90.0,1,5.937610988572672,0.3685566193003105,206.4425734387699,10.049554907936786,398.5427508840006,23.418187475535483
Paris,359.0735390064312,Weekday,Entire home/apt,False,False,4.0,False,0,0,7.0,77.0,2,3.9795612021945614,0.6009666576247125,279.47038515597643,13.604524173402796,572.4511208587937,33.636962757738175
Paris,823.0030757759345,Weekday,Entire home/apt,False,False,2.0,True,0,0,10.0,99.0,1,4.5473746287170815,0.2044335187282821,445.1577341715294,21.67012849012162,665.4856960125967,39.10363130916964
Paris,425.2493242613477,Weekday,Entire home/apt,False,False,3.0,True,1,0,10.0,96.0,1,3.136849738872289,0.3344044398266442,312.87118064194215,15.230463642252404,704.2906303472927,41.38379127998857
Paris,218.79951533227705,Weekday,Entire home/apt,False,False,4.0,False,0,0,9.0,89.0,1,2.989218448588505,0.1957849569239293,243.26968857942265,11.842286462974627,597.4440768299377,35.105537276285645
Paris,229.28511510858425,Weekday,Private room,False,True,2.0,False,0,0,8.0,84.0,1,3.500134327485893,0.2940149649159028,208.135345137934,10.131958463821524,640.964278607405,37.66276417838655
Paris,590.9218007270016,Weekday,Entire home/apt,False,False,4.0,False,1,0,10.0,80.0,2,6.366847352795356,0.1289181536810817,220.2561411763164,10.72199473050154,410.1074818419274,24.09772571095978
Paris,463.69652344114087,Weekday,Private room,False,True,2.0,True,1,0,8.0,100.0,1,5.159334484931792,0.225555128758311,298.4929718070955,14.530537281343957,545.5498106641546,32.05625422878302
Paris,509.8331624568925,Weekday,Entire home/apt,False,False,2.0,False,0,0,9.0,91.0,1,3.117491038301114,0.051429705011212,322.2067537270032,15.68491619412976,652.5789971777385,38.34523966276643
Paris,453.2109236648336,Weekday,Entire home/apt,False,False,2.0,False,0,0,9.0,93.0,1,4.571685355754337,0.523918551346098,245.4979421936451,11.9507570980376,514.3145039518188,30.220882071535488
Paris,322.2574331251748,Weekday,Entire home/apt,False,False,2.0,False,0,0,9.0,93.0,1,3.8050224701311466,0.3430559746758085,253.4835009285225,12.339491406276142,579.1539391458906,34.03081725619164
Paris,295.4609003635008,Weekday,Private room,False,True,2.0,True,1,0,10.0,96.0,1,3.5247857845311765,0.0340301940748321,288.6653185878162,14.052130434354124,659.1218445042507,38.729694341659
Paris,188.5077826451673,Weekday,Entire home/apt,False,False,2.0,False,0,0,7.0,81.0,1,3.1783115160838293,0.1504160004333288,373.1370311559492,18.16418493687508,729.5931226762428,42.87055401157346
Paris,207.84788889924505,Weekday,Private room,False,True,2.0,False,1,0,9.0,80.0,1,3.94168929209568,0.3970794383380743,226.6692129539479,11.034180903558344,494.9824307593811,29.08493840349208
Paris,216.00335539192844,Weekday,Private room,False,True,2.0,True,0,0,10.0,97.0,1,5.016818710772148,0.5647288814603214,228.6919912139916,11.132649067621015,471.7388101434278,27.71915402029289
Paris,229.9841550936713,Weekday,Private room,False,True,2.0,True,0,0,10.0,99.0,1,5.632386024902018,0.1314110318519906,255.1219361351621,12.419249880015109,469.6409674827029,27.595885757066263
Paris,339.50041942399105,Weekday,Private room,False,True,2.0,True,1,0,10.0,97.0,1,3.5247776089447704,0.0340162863356913,288.6665188866424,14.052188864496504,659.1266263958844,38.72997532339688
Paris,175.92506291359865,Weekday,Private room,False,True,2.0,False,0,0,10.0,94.0,1,3.2068632144759603,0.0932404800426777,303.6764684106278,14.782868149268117,645.041996812111,37.90236901169087
Paris,373.2873520365365,Weekday,Private room,False,True,2.0,True,1,0,10.0,96.0,1,5.159260309449519,0.2599590092584923,303.93892693059723,14.795644541576896,547.9315562034379,32.19620449367741
Paris,428.5115108584211,Weekday,Entire home/apt,False,False,4.0,False,0,1,9.0,94.0,1,4.575529680336816,0.3051749750842891,255.75555206436408,12.450094089932632,527.1673862863989,30.97611148530496
Paris,261.90698107931775,Weekday,Entire home/apt,False,False,2.0,False,0,0,9.0,96.0,0,3.368291840869928,0.3548942696754263,269.4018377952246,13.11439068078264,573.2326840069607,33.6828870463801
Paris,150.2935967937366,Weekday,Entire home/apt,False,False,3.0,False,0,0,8.0,86.0,1,3.0692487526292527,0.2809337809122938,326.43181579610604,15.890590791891368,751.6794365555445,44.168335586879415
Paris,301.2862335725604,Weekday,Entire home/apt,False,False,2.0,True,0,0,10.0,98.0,1,5.116562162446178,0.3633988888559549,322.57953672729656,15.703063144963547,563.7086233550184,33.12325765309458
Paris,240.93578152670327,Weekday,Private room,False,True,2.0,False,1,0,9.0,88.0,1,3.098753281964719,0.1313963141583667,322.3850816381027,15.693597136749109,676.2655798876609,39.73705229347011
Paris,278.2179140646845,Weekday,Entire home/apt,False,False,2.0,False,0,0,10.0,96.0,1,4.315500764538766,0.1486193925977224,368.48917899836925,17.937929060078297,659.0896633481755,38.72780339183121
Paris,366.296952185665,Weekday,Entire home/apt,False,False,4.0,False,1,0,9.0,93.0,2,5.722377540698827,0.2421311416847656,206.96008975299145,10.074747427720332,410.2793340524214,24.107823667263105
Paris,187.57572933171767,Weekday,Private room,False,True,2.0,False,1,0,9.0,88.0,1,2.9822748001962864,0.2239537612583158,338.60508240425315,16.483181308225987,695.956418852332,40.89407687214438
Paris,194.79914251095164,Weekday,Entire home/apt,False,False,2.0,False,1,0,9.0,94.0,1,4.012187671562509,0.4816414517687915,241.05140363294743,11.734301099298351,523.9821238718504,30.788946940931183
Paris,383.5399384844813,Weekday,Private room,False,True,2.0,True,1,0,10.0,94.0,1,3.524779313741193,0.0340220734175899,288.66616679142544,14.052171724619992,659.1248148903968,38.72986888017335
Paris,134.4486904650946,Weekday,Entire home/apt,False,False,2.0,False,0,0,10.0,90.0,0,3.872630667182442,0.330330179149763,297.707476980138,14.492299657863878,599.7023467297656,35.2382321697876
Paris,394.02553826078855,Weekday,Entire home/apt,False,False,4.0,False,0,0,8.0,89.0,1,3.88331436569394,0.3149099136498904,328.8149167540747,16.00659934346741,641.6714747161504,37.70431869423167
Paris,336.00521949855533,Weekday,Entire home/apt,False,False,3.0,False,0,0,6.0,75.0,1,5.4103678152512025,0.2910060195154941,264.35057605955046,12.868496961665285,493.7434218704648,29.0121348149683
Paris,428.7445241867835,Weekday,Entire home/apt,False,False,5.0,False,1,0,9.0,90.0,2,6.206798529714433,0.3058329140818454,221.3562014613792,10.77554529447985,411.9615468255795,24.20666971077582
Paris,213.9062354366669,Weekday,Entire home/apt,False,False,2.0,False,1,0,9.0,88.0,1,3.417908152168744,0.2712611520771546,290.5155361293632,14.14219840078993,657.0070951919339,38.605432651414354
Paris,278.2179140646845,Weekday,Private room,False,True,2.0,True,0,0,10.0,100.0,1,3.642542178430057,0.1280736692159369,253.6780308773436,12.348961058632009,566.7659078777989,33.30290227581504
Paris,266.334234318203,Weekday,Private room,False,True,2.0,False,0,0,10.0,96.0,1,4.005738519013393,0.2492276372122057,231.6642592778581,11.277338075374518,506.12638988770107,29.73975228106945
Paris,192.00298257060305,Weekday,Entire home/apt,False,False,2.0,False,0,0,8.0,84.0,0,3.2959822924659163,0.1373937313263039,287.70359483020843,14.005314045915654,616.6243777934401,36.232562878443005
Paris,195.4981824960388,Weekday,Private room,False,True,2.0,False,1,0,7.0,73.0,1,4.07295540119974,0.295959232095429,220.31739625372813,10.724976607028196,479.4029423110008,28.16949487717564
Paris,463.69652344114087,Weekday,Entire home/apt,False,False,2.0,False,0,1,10.0,91.0,0,4.912404669765312,0.067937881504652,460.6963087073182,22.42654106233165,613.4090797294772,36.04363345321925
Paris,463.69652344114087,Weekday,Entire home/apt,False,False,2.0,False,0,1,9.0,89.0,0,4.916151333945504,0.0593995794459967,460.6976185889274,22.426604826926987,612.9524502077657,36.01680211399005
Paris,463.69652344114087,Weekday,Entire home/apt,False,False,2.0,False,0,1,9.0,90.0,0,4.982816808428836,0.1517498546997389,428.2823088297599,20.84863847116872,594.4039420650042,34.926900365394175
Paris,533.3675086214931,Weekday,Entire home/apt,False,False,2.0,False,0,1,10.0,97.0,0,4.913454596251018,0.0380712316627578,465.0313442270542,22.637569130611205,614.6559689126098,36.11690008418179
Paris,486.7648429490167,Weekday,Entire home/apt,False,False,2.0,False,0,1,10.0,100.0,0,4.908767594350364,0.1378511632899133,451.6666683395315,21.986981212037936,608.5772337892987,35.7597164234175
Paris,695.5447851617113,Weekday,Entire home/apt,False,False,4.0,False,0,1,10.0,97.0,0,5.029570663041794,0.2185721061520326,409.1979462061871,19.9196181297058,583.579359310662,34.29085289564753
Paris,695.5447851617113,Weekday,Entire home/apt,False,False,2.0,False,0,1,10.0,95.0,0,4.973554552891913,0.076157485618376,444.9999320485463,21.662446735951,603.4718018816776,35.45972360886734
Paris,207.1488489141579,Weekday,Private room,False,True,2.0,False,0,0,9.0,89.0,0,3.441774264431168,0.3420869499504252,208.34597865097035,10.14221203225681,531.3153978681611,31.21984672489202
Paris,257.7127411687949,Weekday,Entire home/apt,False,False,2.0,False,1,0,9.0,86.0,1,5.767210867013085,0.3264204936543544,208.6682042800814,10.157897867298274,412.5401334735101,24.24066719426291
Paris,424.31727094789824,Weekday,Private room,False,True,4.0,False,1,0,9.0,94.0,1,5.0889957979158735,0.466566185208476,335.20035131746795,16.31744014624829,561.2104413935347,32.976465637953766
Paris,289.8685804828036,Weekday,Entire home/apt,False,False,4.0,False,0,0,9.0,94.0,1,3.7327672573626014,0.182567111852665,199.11880174864112,9.693036170027469,497.5703329774659,29.237002339361045
Paris,243.2659148103272,Weekday,Entire home/apt,False,False,4.0,False,0,0,4.0,50.0,1,5.3299639806318,0.4011856936993936,235.6527523971503,11.471496576378394,473.5536817439768,27.825795035068367
Paris,254.91658122844623,Weekday,Entire home/apt,False,False,2.0,False,0,0,8.0,100.0,0,5.684938380971813,0.3473614920701039,244.1009732261576,11.882753119451207,460.5694937221292,27.06285015992314
Paris,202.48858234691025,Weekday,Entire home/apt,False,False,2.0,True,0,0,10.0,97.0,0,5.932168733914027,0.4419078061096553,204.65489908422865,9.962531522768604,396.9999111686717,23.327530928356705
Paris,545.2511883679747,Weekday,Private room,False,True,6.0,False,1,0,9.0,91.0,1,5.100010823501837,0.4917325275741602,335.9117868759561,16.35207258949579,559.2811952862774,32.8631040301313
Paris,193.6340758691397,Weekday,Entire home/apt,False,False,2.0,False,1,0,10.0,100.0,0,5.136120993999104,0.6749781516468715,215.6029419573076,10.49547856055626,440.0144702818719,25.85504650166999
Paris,347.65588591667444,Weekday,Entire home/apt,False,False,2.0,False,0,0,9.0,95.0,0,4.541987428570006,0.1494660476063503,383.5621711491096,18.671677238676224,677.4458947745205,39.806407049614414
Paris,312.7038866623171,Weekday,Entire home/apt,False,False,4.0,False,0,0,9.0,96.0,2,4.733920288758392,0.2901286599374177,273.52092971558915,13.314906687413508,542.0923314182,31.8530943494603
Paris,635.1943331158542,Weekday,Entire home/apt,False,False,6.0,False,0,0,9.0,87.0,2,6.268459202748811,0.2983752767336159,217.3520091872386,10.580622563908252,405.69551167141753,23.83848038693796
Paris,224.1588218846118,Weekday,Private room,False,True,2.0,False,0,0,9.0,85.0,1,3.5336771118338377,0.2794220812790832,271.8824528359476,13.235146185046846,599.3787132297718,35.219215615203666
Paris,579.5041476372448,Weekday,Entire home/apt,False,False,6.0,False,0,0,9.0,93.0,1,5.099044497920977,0.156258381900097,293.78404775176807,14.30130844514485,547.5502324069292,32.17379808398682
Paris,188.5077826451673,Weekday,Entire home/apt,False,False,2.0,False,1,0,10.0,87.0,1,4.489883206908715,0.4454899160574497,256.22169078058306,12.472785565558649,528.6445758761422,31.06291046150709
Paris,336.00521949855533,Weekday,Entire home/apt,False,False,4.0,False,0,0,9.0,95.0,1,3.735124025656849,0.8277713894347852,231.723034101028,11.28019921396047,486.5601258385008,28.59004766673721
Paris,158.91508994314475,Weekday,Entire home/apt,False,False,2.0,False,0,1,9.0,78.0,0,2.828919917051497,0.1740095203468285,286.63940708889294,13.953509745278629,617.408033336228,36.278610115223856
Paris,229.5181284369466,Weekday,Private room,False,True,2.0,False,1,0,9.0,94.0,1,2.9211863489881824,0.2383659432165721,342.2226032873151,16.65928100578048,703.4252037856609,41.33293921600886
Paris,257.4797278404325,Weekday,Private room,False,True,2.0,False,1,0,10.0,100.0,1,2.9212020016416864,0.2383620179250037,342.22170852360364,16.659237448984523,703.4286433502593,41.33314132323179
Paris,141.43909031596607,Weekday,Private room,False,True,2.0,False,0,0,9.0,89.0,1,4.055860804872315,0.4531755809021306,218.0832365662808,10.616218466310864,472.2109928604745,27.74689925807724
Paris,243.4989281386896,Weekday,Entire home/apt,False,False,2.0,False,0,0,9.0,86.0,0,4.626502895892786,0.2364216646461819,384.5971252444488,18.722058455278283,653.7697747449838,38.415209201164906
Paris,238.60564824307951,Weekday,Entire home/apt,False,False,2.0,False,0,0,9.0,90.0,1,3.885627902540188,0.481154923596162,281.11041902024164,13.684360469256262,582.1105841042939,34.20454834471579
Paris,247.9261813775748,Weekday,Private room,False,True,2.0,False,1,0,9.0,87.0,1,3.256339669939556,0.2866428804016886,347.40346925848314,16.911483815407617,738.6446557674512,43.40241790421926
Paris,475.34718985926,Weekday,Entire home/apt,False,False,2.0,False,0,0,9.0,100.0,1,4.348826299193843,0.129848499171048,436.5192282425692,21.249608932505417,677.7257570866836,39.822851629472
Paris,282.6451673035698,Weekday,Entire home/apt,False,False,2.0,False,0,0,9.0,91.0,1,3.635135107741821,0.5457089575255631,242.4479529656887,11.802284650206705,520.2924016127085,30.572140569706058
Paris,256.547674526983,Weekday,Entire home/apt,False,False,2.0,True,0,0,10.0,96.0,1,3.710484367395653,0.2902658446424921,355.4626432354561,17.303801688824493,672.5959412817322,39.52142602840698
Paris,289.8685804828036,Weekday,Private room,False,True,2.0,False,0,0,10.0,99.0,1,3.35924428283494,0.1567178704023934,395.99055768886205,19.276686907311017,716.561511209921,42.10482255679287
Paris,1600.8015658495667,Weekday,Entire home/apt,False,False,6.0,False,0,1,9.0,93.0,3,4.666787016210241,0.1557361604512197,298.6389190490533,14.537641943901129,578.0237322966392,33.964406825131995
Paris,1042.0356044365735,Weekday,Entire home/apt,False,False,6.0,False,0,1,9.0,92.0,2,4.924943451592252,0.0622200856920035,457.4134805393489,22.26673409336304,610.9574250414496,35.89957535911979
Paris,394.02553826078855,Weekday,Entire home/apt,False,False,5.0,False,0,0,9.0,94.0,2,5.434030127225293,0.2661589042589912,224.83665973091064,10.944972830195066,462.8466761268035,27.19665634345143
Paris,253.518501258272,Weekday,Entire home/apt,False,False,2.0,False,0,0,9.0,85.0,1,3.3999418485200303,0.4544196352913233,262.546865944074,12.780692961058508,559.3939970163568,32.869732207551934
Paris,204.8187156305341,Weekday,Private room,False,True,2.0,False,0,1,9.0,88.0,1,4.3941169968437785,0.474906659025395,248.9124356297661,12.116973487891244,519.6775266086968,30.53601079922088
Paris,378.8796719172337,Weekday,Entire home/apt,False,False,4.0,False,0,0,9.0,97.0,1,3.482511913169372,0.3109740620227045,276.554118837967,13.462561311766144,610.4807492603748,35.87156611097389
Paris,382.3748718426694,Weekday,Entire home/apt,False,False,4.0,False,0,1,7.0,84.0,1,4.713923653659426,0.08816892086667,290.7675132295978,14.154464561118049,560.2884843491369,32.92229186898618
Paris,296.6259670053127,Weekday,Private room,False,True,2.0,True,0,1,10.0,97.0,1,3.147437887161406,0.2663338276586687,321.10894621730284,15.631475294496958,756.4197772150848,44.44687580876725
Paris,340.6654860658029,Weekday,Private room,False,True,2.0,True,0,1,8.0,60.0,1,3.059291928932173,0.287922692602492,327.0170452994204,15.919079566901948,748.3358718934688,43.97186927575122
Paris,340.6654860658029,Weekday,Private room,False,True,2.0,True,0,1,10.0,100.0,1,3.1360053018523044,0.269919653838955,321.68038125312813,15.659292559478631,764.35878947785,44.91336849274565
Paris,366.5299655140274,Weekday,Private room,False,True,3.0,True,0,1,10.0,96.0,1,3.067135161022928,0.2793018171296964,326.6856831053976,15.90294896695942,750.8081010581603,44.11713631657134
Paris,579.7371609656072,Weekday,Private room,False,True,4.0,True,0,1,10.0,93.0,2,3.046328063613295,0.312210519186264,327.2404735907223,15.92995598083161,744.1268539022033,43.724549327794
Paris,217.40143536210272,Weekday,Private room,False,True,2.0,False,0,0,9.0,92.0,1,4.189270729463573,0.4096246802987702,317.57536907778007,15.459461950090567,619.1743377483392,36.38239734449836
Paris,250.95535464628577,Weekday,Entire home/apt,False,False,2.0,False,0,1,8.0,88.0,0,6.454893760628101,0.5151189070967528,203.012734431188,9.882591500835582,388.218216229674,22.811522600571905
Paris,303.6163668561842,Weekday,Private room,False,True,2.0,False,1,0,10.0,100.0,0,3.79323589191305,0.1959045764748201,271.3557858949167,13.209508215833804,632.2239639671552,37.14918733779281
